@relation TimeSeriesData

@attribute date date "dd/MM/yyyy"
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute adjClose numeric

@data
"01/02/1969", 23.3, 23.3, 23.3, 23.3, 23.3, 23.3
"01/03/1969", 22.9, 22.9, 22.9, 22.9, 22.9, 22.9
"01/04/1969", 21.5, 21.5, 21.5, 21.5, 21.5, 21.5
"01/05/1969", 19.8, 19.8, 19.8, 19.8, 19.8, 19.8
"01/06/1969", 18.2, 18.2, 18.2, 18.2, 18.2, 18.2
"01/07/1969", 18.1, 18.1, 18.1, 18.1, 18.1, 18.1
"01/08/1969", 20.7, 20.7, 20.7, 20.7, 20.7, 20.7
"01/09/1969", 22, 22, 22, 22, 22, 22
"01/10/1969", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
"01/11/1969", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/12/1969", 21.3, 21.3, 21.3, 21.3, 21.3, 21.3
"01/01/1970", 22.2, 22.2, 22.2, 22.2, 22.2, 22.2
"01/02/1970", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/03/1970", 23, 23, 23, 23, 23, 23
"01/04/1970", 20.7, 20.7, 20.7, 20.7, 20.7, 20.7
"01/05/1970", 20.6, 20.6, 20.6, 20.6, 20.6, 20.6
"01/06/1970", 19.1, 19.1, 19.1, 19.1, 19.1, 19.1
"01/07/1970", 17.6, 17.6, 17.6, 17.6, 17.6, 17.6
"01/08/1970", 18.8, 18.8, 18.8, 18.8, 18.8, 18.8
"01/09/1970", 20.2, 20.2, 20.2, 20.2, 20.2, 20.2
"01/10/1970", 21.5, 21.5, 21.5, 21.5, 21.5, 21.5
"01/11/1970", 21.3, 21.3, 21.3, 21.3, 21.3, 21.3
"01/12/1970", 25.8, 25.8, 25.8, 25.8, 25.8, 25.8
"01/01/1971", 20.1, 20.1, 20.1, 20.1, 20.1, 20.1
"01/02/1971", 24.1, 24.1, 24.1, 24.1, 24.1, 24.1
"01/03/1971", 23.6, 23.6, 23.6, 23.6, 23.6, 23.6
"01/04/1971", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/05/1971", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
"01/06/1971", 18.9, 18.9, 18.9, 18.9, 18.9, 18.9
"01/07/1971", 18.3, 18.3, 18.3, 18.3, 18.3, 18.3
"01/08/1971", 19.5, 19.5, 19.5, 19.5, 19.5, 19.5
"01/09/1971", 20.1, 20.1, 20.1, 20.1, 20.1, 20.1
"01/10/1971", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
"01/11/1971", 20.6, 20.6, 20.6, 20.6, 20.6, 20.6
"01/12/1971", 21.95, 21.95, 21.95, 21.95, 21.95, 21.95
"01/01/1972", 23.3, 23.3, 23.3, 23.3, 23.3, 23.3
"01/02/1972", 23.5, 23.5, 23.5, 23.5, 23.5, 23.5
"01/03/1972", 24.4, 24.4, 24.4, 24.4, 24.4, 24.4
"01/04/1972", 21.4, 21.4, 21.4, 21.4, 21.4, 21.4
"01/05/1972", 20.8, 20.8, 20.8, 20.8, 20.8, 20.8
"01/06/1972", 20.4, 20.4, 20.4, 20.4, 20.4, 20.4
"01/07/1972", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
"01/08/1972", 21.8, 21.8, 21.8, 21.8, 21.8, 21.8
"01/09/1972", 21.6, 21.6, 21.6, 21.6, 21.6, 21.6
"01/10/1972", 23.5, 23.5, 23.5, 23.5, 23.5, 23.5
"01/11/1972", 23.3, 23.3, 23.3, 23.3, 23.3, 23.3
"01/12/1972", 24.2, 24.2, 24.2, 24.2, 24.2, 24.2
"01/01/1973", 25.4, 25.4, 25.4, 25.4, 25.4, 25.4
"01/02/1973", 25.6, 25.6, 25.6, 25.6, 25.6, 25.6
"01/03/1973", 24.4, 24.4, 24.4, 24.4, 24.4, 24.4
"01/04/1973", 25.2, 25.2, 25.2, 25.2, 25.2, 25.2
"01/05/1973", 21.5, 21.5, 21.5, 21.5, 21.5, 21.5
"01/06/1973", 21.6, 21.6, 21.6, 21.6, 21.6, 21.6
"01/07/1973", 20.8, 20.8, 20.8, 20.8, 20.8, 20.8
"01/08/1973", 24.3, 24.3, 24.3, 24.3, 24.3, 24.3
"01/09/1973", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/10/1973", 22.2, 22.2, 22.2, 22.2, 22.2, 22.2
"01/11/1973", 22.8, 22.8, 22.8, 22.8, 22.8, 22.8
"01/12/1973", 22.9, 22.9, 22.9, 22.9, 22.9, 22.9
"01/01/1974", 22.9, 22.9, 22.9, 22.9, 22.9, 22.9
"01/02/1974", 23.5, 23.5, 23.5, 23.5, 23.5, 23.5
"01/03/1974", 22.4, 22.4, 22.4, 22.4, 22.4, 22.4
"01/04/1974", 21.4, 21.4, 21.4, 21.4, 21.4, 21.4
"01/05/1974", 20, 20, 20, 20, 20, 20
"01/06/1974", 17.7, 17.7, 17.7, 17.7, 17.7, 17.7
"01/07/1974", 17.4, 17.4, 17.4, 17.4, 17.4, 17.4
"01/08/1974", 19.2, 19.2, 19.2, 19.2, 19.2, 19.2
"01/09/1974", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/10/1974", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/11/1974", 22.2, 22.2, 22.2, 22.2, 22.2, 22.2
"01/12/1974", 21.3, 21.3, 21.3, 21.3, 21.3, 21.3
"01/01/1975", 22.2, 22.2, 22.2, 22.2, 22.2, 22.2
"01/02/1975", 22.9, 22.9, 22.9, 22.9, 22.9, 22.9
"01/03/1975", 23.1, 23.1, 23.1, 23.1, 23.1, 23.1
"01/04/1975", 20.3, 20.3, 20.3, 20.3, 20.3, 20.3
"01/05/1975", 18.6, 18.6, 18.6, 18.6, 18.6, 18.6
"01/06/1975", 17.9, 17.9, 17.9, 17.9, 17.9, 17.9
"01/07/1975", 16.5, 16.5, 16.5, 16.5, 16.5, 16.5
"01/08/1975", 19.7, 19.7, 19.7, 19.7, 19.7, 19.7
"01/09/1975", 20.9, 20.9, 20.9, 20.9, 20.9, 20.9
"01/10/1975", 21.8, 21.8, 21.8, 21.8, 21.8, 21.8
"01/11/1975", 21.3, 21.3, 21.3, 21.3, 21.3, 21.3
"01/12/1975", 24.7, 24.7, 24.7, 24.7, 24.7, 24.7
"01/01/1976", 23.5, 23.5, 23.5, 23.5, 23.5, 23.5
"01/02/1976", 22.7, 22.7, 22.7, 22.7, 22.7, 22.7
"01/03/1976", 22.7, 22.7, 22.7, 22.7, 22.7, 22.7
"01/04/1976", 21.6, 21.6, 21.6, 21.6, 21.6, 21.6
"01/05/1976", 19.8, 19.8, 19.8, 19.8, 19.8, 19.8
"01/06/1976", 19.1, 19.1, 19.1, 19.1, 19.1, 19.1
"01/07/1976", 18.2, 18.2, 18.2, 18.2, 18.2, 18.2
"01/08/1976", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
"01/09/1976", 20.6, 20.6, 20.6, 20.6, 20.6, 20.6
