@relation TimeSeriesData

@attribute date date "dd/MM/yyyy"
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute adjClose numeric

@data
"01/01/2008", 7003.0603240154, 7003.0603240154, 7003.0603240154, 7003.0603240154, 7003.0603240154, 7003.0603240154
"01/02/2008", 7272.7839111825, 7272.7839111825, 7272.7839111825, 7272.7839111825, 7272.7839111825, 7272.7839111825
"01/03/2008", 7567.1535070309, 7567.1535070309, 7567.1535070309, 7567.1535070309, 7567.1535070309, 7567.1535070309
"01/04/2008", 8101.8438818083, 8101.8438818083, 8101.8438818083, 8101.8438818083, 8101.8438818083, 8101.8438818083
"01/05/2008", 8435.1603987163, 8435.1603987163, 8435.1603987163, 8435.1603987163, 8435.1603987163, 8435.1603987163
"01/06/2008", 8605.7930154156, 8605.7930154156, 8605.7930154156, 8605.7930154156, 8605.7930154156, 8605.7930154156
"01/07/2008", 8808.9795167176, 8808.9795167176, 8808.9795167176, 8808.9795167176, 8808.9795167176, 8808.9795167176
"01/08/2008", 8408.024833997, 8408.024833997, 8408.024833997, 8408.024833997, 8408.024833997, 8408.024833997
"01/09/2008", 8479.515070231, 8479.515070231, 8479.515070231, 8479.515070231, 8479.515070231, 8479.515070231
"01/10/2008", 8870.1832987763, 8870.1832987763, 8870.1832987763, 8870.1832987763, 8870.1832987763, 8870.1832987763
"01/11/2008", 8417.5596121199, 8417.5596121199, 8417.5596121199, 8417.5596121199, 8417.5596121199, 8417.5596121199
"01/12/2008", 8207.6021886199, 8207.6021886199, 8207.6021886199, 8207.6021886199, 8207.6021886199, 8207.6021886199
"01/01/2009", 8315.1533565565, 8315.1533565565, 8315.1533565565, 8315.1533565565, 8315.1533565565, 8315.1533565565
"01/02/2009", 8497.4828423599, 8497.4828423599, 8497.4828423599, 8497.4828423599, 8497.4828423599, 8497.4828423599
"01/03/2009", 8943.6724423299, 8943.6724423299, 8943.6724423299, 8943.6724423299, 8943.6724423299, 8943.6724423299
"01/04/2009", 10191.3203671356, 10191.3203671356, 10191.3203671356, 10191.3203671356, 10191.3203671356, 10191.3203671356
"01/05/2009", 9528.5958523362, 9528.5958523362, 9528.5958523362, 9528.5958523362, 9528.5958523362, 9528.5958523362
"01/06/2009", 9238.4778160948, 9238.4778160948, 9238.4778160948, 9238.4778160948, 9238.4778160948, 9238.4778160948
"01/07/2009", 9251.709094521, 9251.709094521, 9251.709094521, 9251.709094521, 9251.709094521, 9251.709094521
"01/08/2009", 9952.8156976648, 9952.8156976648, 9952.8156976648, 9952.8156976648, 9952.8156976648, 9952.8156976648
"01/09/2009", 10487.9534573109, 10487.9534573109, 10487.9534573109, 10487.9534573109, 10487.9534573109, 10487.9534573109
"01/10/2009", 10644.376882366, 10644.376882366, 10644.376882366, 10644.376882366, 10644.376882366, 10644.376882366
"01/11/2009", 10531.4744371365, 10531.4744371365, 10531.4744371365, 10531.4744371365, 10531.4744371365, 10531.4744371365
"01/12/2009", 10794.1178358864, 10794.1178358864, 10794.1178358864, 10794.1178358864, 10794.1178358864, 10794.1178358864
"01/01/2010", 10779.2977933973, 10779.2977933973, 10779.2977933973, 10779.2977933973, 10779.2977933973, 10779.2977933973
"01/02/2010", 10922.0735253821, 10922.0735253821, 10922.0735253821, 10922.0735253821, 10922.0735253821, 10922.0735253821
"01/03/2010", 10882.1092162947, 10882.1092162947, 10882.1092162947, 10882.1092162947, 10882.1092162947, 10882.1092162947
"01/04/2010", 11544.1626768212, 11544.1626768212, 11544.1626768212, 11544.1626768212, 11544.1626768212, 11544.1626768212
"01/05/2010", 11602.0015952454, 11602.0015952454, 11602.0015952454, 11602.0015952454, 11602.0015952454, 11602.0015952454
"01/06/2010", 11678.6210068558, 11678.6210068558, 11678.6210068558, 11678.6210068558, 11678.6210068558, 11678.6210068558
"01/07/2010", 11621.8434571807, 11621.8434571807, 11621.8434571807, 11621.8434571807, 11621.8434571807, 11621.8434571807
"01/08/2010", 11090.0344963755, 11090.0344963755, 11090.0344963755, 11090.0344963755, 11090.0344963755, 11090.0344963755
"01/09/2010", 11517.5758255645, 11517.5758255645, 11517.5758255645, 11517.5758255645, 11517.5758255645, 11517.5758255645
"01/10/2010", 11757.4725765382, 11757.4725765382, 11757.4725765382, 11757.4725765382, 11757.4725765382, 11757.4725765382
"01/11/2010", 11678.9485558635, 11678.9485558635, 11678.9485558635, 11678.9485558635, 11678.9485558635, 11678.9485558635
"01/12/2010", 12410.4219991969, 12410.4219991969, 12410.4219991969, 12410.4219991969, 12410.4219991969, 12410.4219991969
"01/01/2011", 13044.1703143498, 13044.1703143498, 13044.1703143498, 13044.1703143498, 13044.1703143498, 13044.1703143498
"01/02/2011", 15184.3577969286, 15184.3577969286, 15184.3577969286, 15184.3577969286, 15184.3577969286, 15184.3577969286
"01/03/2011", 14856.2784428784, 14856.2784428784, 14856.2784428784, 14856.2784428784, 14856.2784428784, 14856.2784428784
"01/04/2011", 15219.1289385725, 15219.1289385725, 15219.1289385725, 15219.1289385725, 15219.1289385725, 15219.1289385725
"01/05/2011", 15413.2146953135, 15413.2146953135, 15413.2146953135, 15413.2146953135, 15413.2146953135, 15413.2146953135
