Date	Open	High	Low	Close	Volume	Adj Close
2000-09-01	6672.70	6838.60	6075.10	6294.20	000	6294.20
2000-08-01	6365.30	6675.70	6296.40	6672.70	000	6672.70
2000-07-03	6312.70	6545.10	6274.90	6365.30	000	6365.30
2000-06-01	6359.30	6635.70	6221.00	6312.70	000	6312.70
2000-05-02	6327.40	6419.90	5991.90	6359.30	000	6359.30
2000-04-03	6540.20	6586.30	5915.20	6327.40	000	6327.40
2000-03-01	6232.60	6770.40	6232.60	6540.20	000	6540.20
2000-02-01	6268.50	6450.90	5972.70	6232.60	000	6232.60
2000-01-04	6930.20	6930.20	6246.80	6268.50	000	6268.50
1999-12-01	6591.80	6950.60	6575.30	6930.20	000	6930.20
1999-11-01	6251.30	6759.30	6231.00	6597.20	000	6597.20
1999-10-01	6034.10	6279.30	5798.30	6255.70	000	6255.70
1999-09-01	6251.10	6388.40	5868.40	6029.80	000	6029.80
1999-08-02	6228.40	6434.40	5976.20	6246.40	000	6246.40
1999-07-01	6372.10	6649.50	6092.10	6231.90	000	6231.90
1999-06-01	6231.00	6613.60	6227.50	6318.50	000	6318.50
1999-05-04	6593.50	6663.80	6110.10	6226.20	000	6226.20
1999-04-01	6283.10	6635.90	6280.20	6552.20	000	6552.20
1999-03-01	6177.50	6365.40	5968.30	6295.30	000	6295.30
1999-02-01	5926.00	6319.80	5697.70	6175.10	000	6175.10
1999-01-04	5909.40	6195.60	5736.80	5896.00	000	5896.00
1998-12-01	5723.30	5970.10	5377.20	5882.60	000	5882.60
1998-11-02	5454.30	5881.70	5359.50	5743.90	000	5743.90
1998-10-01	5024.80	5455.20	4599.20	5438.40	000	5438.40
1998-09-01	5139.50	5399.80	4899.60	5064.40	000	5064.40
1998-08-03	5832.20	5832.20	5108.70	5249.40	000	5249.40
1998-07-01	5840.60	6183.70	5782.20	5837.00	000	5837.00
1998-06-01	5870.70	6049.60	5646.10	5832.50	000	5832.50
1998-05-01	5932.70	6064.60	5794.50	5870.70	000	5870.70
1998-04-01	5930.90	6150.50	5699.90	5928.30	000	5928.30
1998-03-02	5767.30	6105.80	5629.10	5932.20	000	5932.20
1998-02-02	5589.90	5821.80	5530.80	5767.30	000	5767.30
1998-01-02	5136.00	5458.50	4988.30	5458.50	000	5458.50
1997-12-01	4871.70	5247.60	4859.80	5135.50	000	5135.50
1997-11-03	4877.00	4985.80	4680.40	4831.80	000	4831.80
1997-10-01	5241.40	5367.30	4382.80	4842.30	000	4842.30
1997-09-01	4816.60	5269.20	4795.30	5244.20	000	5244.20
1997-08-01	4914.60	5095.30	4779.30	4817.50	000	4817.50
1997-07-01	4606.00	4998.10	4597.10	4907.50	000	4907.50
1997-06-02	4644.70	4796.00	4524.20	4604.60	000	4604.60
1997-05-01	4435.90	4723.70	4423.60	4621.30	000	4621.30
1997-04-01	4205.10	4466.50	4200.50	4436.00	000	4436.00
1997-03-03	4293.40	4466.30	4214.30	4312.90	000	4312.90
1997-02-03	4272.30	4362.40	4252.80	4308.30	000	4308.30
1997-01-02	4079.90	4275.80	4036.90	4275.80	000	4275.80
1996-12-02	4055.90	4123.20	3882.70	4118.50	000	4118.50
1996-11-01	3982.70	4094.40	3896.50	4058.00	000	4058.00
1996-10-01	3954.70	4073.20	3951.90	3979.10	000	3979.10
1996-09-02	3873.70	3994.10	3835.80	3953.70	000	3953.70
1996-08-01	3709.30	3922.10	3697.70	3867.60	000	3867.60
1996-07-01	3710.40	3790.00	3612.60	3703.20	000	3703.20
1996-06-03	3737.00	3774.70	3671.60	3711.00	000	3711.00
1996-05-01	3816.90	3829.40	3707.30	3747.80	000	3747.80
1996-04-01	3692.10	3858.90	3692.10	3817.90	000	3817.90
1996-03-01	3729.50	3792.50	3629.10	3699.70	000	3699.70
1996-02-01	3753.30	3791.60	3688.70	3727.60	000	3727.60
1996-01-02	3696.00	3767.40	3645.30	3759.30	000	3759.30
1995-12-01	3667.50	3690.60	3558.50	3689.30	000	3689.30
1995-11-01	3517.50	3671.00	3493.00	3664.30	000	3664.30
1995-10-02	3510.60	3598.00	3442.50	3529.10	000	3529.10
1995-09-01	3484.70	3587.00	3474.60	3508.20	000	3508.20
1995-08-01	3458.70	3540.70	3433.40	3477.80	000	3477.80
1995-07-03	3310.20	3487.80	3300.40	3463.30	000	3463.30
1995-06-01	3352.30	3404.20	3265.50	3314.60	000	3314.60
1995-05-01	3212.80	3360.80	3211.20	3319.40	000	3319.40
1995-04-03	3134.20	3241.50	3129.50	3216.70	000	3216.70
1995-03-01	3020.00	3185.60	2958.60	3137.90	000	3137.90
1995-02-01	3001.80	3114.60	2998.20	3009.30	000	3009.30
1995-01-03	3062.60	3084.40	2949.40	2991.60	000	2991.60
1994-12-01	3079.60	3109.70	2938.80	3065.50	000	3065.50
1994-11-01	3081.50	3168.10	3010.10	3081.40	000	3081.40
1994-10-03	3024.30	3151.20	2950.20	3097.40	000	3097.40
1994-09-01	3243.60	3253.40	2986.00	3026.30	000	3026.30
1994-08-01	3077.80	3280.00	3075.80	3251.30	000	3251.30
1994-07-01	2914.10	3132.80	2906.20	3082.60	000	3082.60
1994-06-01	2984.20	3059.20	2844.70	2919.20	000	2919.20
1994-05-03	3131.90	3157.50	2925.00	2970.50	000	2970.50
1994-04-05	3060.90	3191.40	3047.00	3125.30	000	3125.30
1994-03-01	3322.90	3328.80	3061.90	3086.40	000	3086.40
1994-02-01	3511.40	3539.20	3243.40	3328.10	000	3328.10
1994-01-04	3427.20	3496.10	3355.30	3491.80	000	3491.80
1993-12-01	3197.00	3480.80	3190.30	3418.40	000	3418.40
1993-11-01	3170.70	3176.20	3050.60	3166.90	000	3166.90
1993-10-01	3039.00	3199.20	3026.80	3171.00	000	3171.00
1993-09-01	3099.50	3099.50	2975.00	3037.50	000	3037.50
1993-08-02	2920.00	3115.10	2919.50	3100.00	000	3100.00
1993-07-01	2901.50	2939.50	2801.20	2926.50	000	2926.50
1993-06-01	2836.10	2917.20	2829.80	2900.00	000	2900.00
1993-05-04	2820.30	2869.20	2772.20	2840.70	000	2840.70
1993-04-01	2871.30	2897.50	2773.70	2813.10	000	2813.10
1993-03-01	2861.90	2980.90	2833.00	2878.70	000	2878.70
1993-02-01	2821.90	2900.10	2794.20	2868.00	000	2868.00
1993-01-04	2841.80	2870.20	2727.60	2807.20	000	2807.20
