Date	Open	High	Low	Close	Volume	Adj Close
2003-07-28	4131.20	4183.00	4096.70	4098.40	1498813300	4098.40
2003-07-21	4073.20	4155.20	4043.50	4131.20	1623573300	4131.20
2003-07-14	4058.10	4135.90	4031.90	4073.20	1675187600	4073.20
2003-07-07	4021.50	4088.20	4013.70	4058.10	1483425600	4058.10
2003-06-30	4067.80	4099.00	3951.50	4021.50	1589084900	4021.50
2003-06-23	4160.10	4160.10	4029.20	4067.80	1640493200	4067.80
2003-06-16	4134.10	4218.80	4112.40	4160.10	1688403600	4160.10
2003-06-09	4150.80	4193.60	4101.10	4134.10	1633391600	4134.10
2003-06-02	4048.10	4178.50	4048.10	4150.80	1677372800	4150.80
2003-05-27	3979.80	4096.00	3920.20	4048.10	1754775300	4048.10
2003-05-19	4049.00	4049.00	3907.80	3979.80	1658384700	3979.80
2003-05-12	3969.40	4080.80	3941.10	4049.00	1466009700	4049.00
2003-05-06	3952.60	4038.50	3912.80	3969.40	1628638200	3969.40
2003-04-28	3870.20	3976.20	3855.50	3952.60	1409743200	3952.60
2003-04-22	3889.20	3997.30	3859.90	3870.20	1391877900	3870.20
2003-04-14	3808.10	3967.80	3800.70	3889.20	1334139100	3889.20
2003-04-07	3814.40	3962.20	3803.20	3808.10	1477346200	3808.10
2003-03-31	3708.50	3841.70	3580.90	3814.40	1553642200	3814.40
2003-03-24	3861.10	3861.10	3660.40	3708.50	1496222400	3708.50
2003-03-17	3601.80	3881.70	3525.30	3861.10	1866525500	3861.10
2003-03-10	3491.60	3612.90	3277.50	3601.80	1947424800	3601.80
2003-03-03	3655.60	3714.90	3467.20	3491.60	1650357900	3491.60
2003-02-24	3727.10	3746.50	3535.10	3655.60	1760159200	3655.60
2003-02-17	3611.90	3747.00	3611.90	3727.10	1510645700	3727.10
2003-02-10	3599.20	3683.60	3568.10	3611.90	1649363800	3611.90
2003-02-03	3567.40	3698.90	3563.90	3599.20	1698928100	3599.20
2003-01-27	3603.70	3603.70	3391.50	3567.40	2071188800	3567.40
2003-01-20	3820.60	3853.40	3583.70	3603.70	1880680100	3603.70
2003-01-13	3974.10	4020.20	3820.60	3820.60	1659992400	3820.60
2003-01-06	4004.90	4025.50	3865.80	3974.10	1574959300	3974.10
2002-12-30	3829.40	4027.60	3805.10	4004.90	567070500	4004.90
2002-12-23	3889.90	3957.70	3822.20	3829.40	350311000	3829.40
2002-12-16	3878.10	3999.80	3803.40	3889.90	1567068600	3889.90
2002-12-09	4013.50	4039.80	3839.40	3878.10	1616058800	3878.10
2002-12-02	4169.40	4218.60	3931.90	4013.50	1242562800	4013.50
2002-11-25	4175.20	4206.80	4058.30	4169.40	000	4169.40
2002-11-18	4091.60	4224.80	4069.30	4175.20	000	4175.20
2002-11-11	4034.60	4117.40	3961.00	4091.60	000	4091.60
2002-11-04	3997.00	4192.40	3997.00	4034.60	000	4034.60
2002-10-28	4051.10	4147.90	3919.40	3997.00	000	3997.00
2002-10-21	4130.50	4184.60	4006.90	4051.10	000	4051.10
2002-10-14	3953.40	4197.50	3908.10	4130.50	000	4130.50
2002-10-07	3813.80	3953.40	3663.40	3953.40	000	3953.40
2002-09-30	3907.20	3961.50	3669.70	3813.80	000	3813.80
2002-09-23	3860.10	3925.20	3609.90	3907.20	000	3907.20
2002-09-16	4008.00	4150.20	3755.60	3860.10	000	3860.10
2002-09-09	4107.20	4246.40	3927.80	4008.00	000	4008.00
2002-09-02	4227.30	4227.30	3918.60	4107.20	000	4107.20
2002-08-27	4389.80	4464.00	4173.50	4227.30	000	4227.30
2002-08-19	4330.00	4466.40	4307.70	4389.80	000	4389.80
2002-08-12	4322.40	4382.30	4158.30	4330.00	000	4330.00
2002-08-05	4075.50	4322.40	3900.70	4322.40	000	4322.40
2002-07-29	4016.60	4306.10	4016.60	4075.50	000	4075.50
2002-07-22	4098.30	4098.30	3625.90	4016.60	000	4016.60
2002-07-15	4224.10	4301.20	3860.30	4098.30	000	4098.30
2002-07-08	4615.60	4636.10	4171.00	4224.10	000	4224.10
2002-07-01	4656.40	4708.70	4392.60	4615.60	000	4615.60
2002-06-24	4605.30	4657.10	4442.90	4656.40	000	4656.40
2002-06-17	4630.80	4775.10	4506.30	4605.30	000	4605.30
2002-06-10	4920.40	4948.30	4565.40	4630.80	000	4630.80
2002-06-05	5085.10	5085.10	4851.20	4920.40	000	4920.40
2002-05-27	5169.10	5187.90	5016.90	5085.10	000	5085.10
2002-05-20	5218.00	5246.50	5129.40	5169.10	000	5169.10
2002-05-13	5171.20	5282.20	5147.50	5218.00	000	5218.00
2002-05-07	5203.10	5216.60	5082.70	5171.20	000	5171.20
2002-04-29	5159.00	5236.00	5123.70	5203.10	000	5203.10
2002-04-22	5243.60	5243.60	5116.00	5159.00	000	5159.00
2002-04-15	5161.00	5292.30	5153.20	5243.60	000	5243.60
2002-04-08	5233.60	5243.70	5136.30	5161.00	000	5161.00
2002-04-02	5271.80	5271.80	5187.70	5233.60	000	5233.60
2002-03-25	5250.50	5298.40	5170.50	5271.80	000	5271.80
2002-03-18	5292.70	5331.60	5235.30	5250.50	000	5250.50
2002-03-11	5285.70	5313.60	5200.60	5292.70	000	5292.70
2002-03-04	5169.00	5328.60	5169.00	5285.70	000	5285.70
2002-02-25	5050.80	5196.90	5047.90	5169.00	000	5169.00
2002-02-18	5182.50	5195.70	5015.50	5050.80	000	5050.80
2002-02-11	5128.10	5238.00	5097.70	5182.50	000	5182.50
2002-02-04	5189.70	5189.70	5038.30	5128.10	000	5128.10
2002-01-28	5193.00	5249.90	5052.80	5189.70	000	5189.70
2002-01-21	5126.80	5263.40	5086.00	5193.00	000	5193.00
2002-01-14	5198.60	5198.60	5081.90	5126.80	000	5126.80
2002-01-07	5323.80	5354.20	5171.70	5198.60	000	5198.60
2001-12-31	5242.40	5362.30	5195.20	5323.80	000	5323.80
2001-12-24	5159.20	5243.70	5147.20	5242.40	000	5242.40
2001-12-17	5061.00	5182.20	5038.20	5159.20	000	5159.20
2001-12-10	5264.70	5276.20	5032.30	5061.00	000	5061.00
2001-12-03	5203.60	5411.20	5152.30	5264.70	000	5264.70
2001-11-26	5293.20	5346.00	5146.50	5203.60	000	5203.60
2001-11-19	5291.00	5383.20	5220.80	5293.20	000	5293.20
2001-11-12	5244.20	5366.40	5065.30	5291.00	000	5291.00
2001-11-05	5129.50	5294.60	5124.00	5244.20	000	5244.20
2001-10-29	5188.60	5188.60	4954.90	5129.50	000	5129.50
2001-10-22	5017.70	5265.50	5017.70	5188.60	000	5188.60
2001-10-15	5145.50	5229.60	5003.90	5017.70	000	5017.70
2001-10-08	5036.00	5279.80	4902.70	5145.50	000	5145.50
2001-10-01	4903.40	5082.90	4730.70	5036.00	000	5036.00
2001-09-24	4433.70	4920.50	4433.70	4903.40	000	4903.40
2001-09-17	4755.70	4899.40	4219.80	4433.70	000	4433.70
2001-09-10	5070.30	5070.30	4651.80	4755.70	000	4755.70
2001-09-03	5345.00	5379.60	5068.10	5070.30	000	5070.30
