Date	Open	High	Low	Close	Volume	Adj Close
2010-06-22	2322.92	2348.48	2293.47	2318.14	000	2318.14
2010-06-14	2282.15	2333.37	2276.03	2320.36	000	2320.36
2010-06-07	2184.18	2281.23	2165.73	2281.23	000	2281.23
2010-05-31	2168.57	2239.65	2159.59	2181.21	000	2181.21
2010-05-26	2123.62	2178.32	2060.18	2168.57	000	2168.57
2010-05-17	2212.87	2226.65	2073.94	2123.62	000	2123.62
2010-05-10	2163.17	2318.51	2163.17	2212.87	000	2212.87
2010-05-03	2398.82	2419.18	2096.07	2160.20	000	2160.20
2010-04-26	2453.36	2455.21	2356.15	2396.27	000	2396.27
2010-04-19	2399.68	2447.25	2374.68	2447.03	000	2447.03
2010-04-12	2488.82	2505.37	2385.39	2398.94	000	2398.94
2010-04-05	2398.28	2498.67	2398.28	2487.76	000	2487.76
2010-03-29	2403.28	2423.94	2373.71	2373.71	000	2373.71
2010-03-22	2383.98	2449.95	2375.26	2402.45	000	2402.45
2010-03-15	2359.97	2400.73	2325.89	2381.10	000	2381.10
2010-03-08	2304.01	2360.20	2296.51	2359.97	000	2359.97
2010-03-01	2224.50	2315.57	2224.50	2298.74	000	2298.74
2010-02-22	2335.61	2358.07	2188.46	2221.38	000	2221.38
2010-02-15	2277.07	2336.89	2266.28	2334.99	000	2334.99
2010-02-08	2165.15	2283.76	2165.15	2273.41	000	2273.41
2010-02-01	2296.73	2343.65	2151.10	2165.15	000	2165.15
2010-01-25	2332.63	2343.72	2281.06	2298.55	000	2298.55
2010-01-18	2371.11	2395.34	2303.81	2331.60	000	2331.60
2010-01-11	2357.33	2385.73	2247.57	2371.11	000	2371.11
2010-01-04	2329.81	2411.40	2329.81	2352.76	000	2352.76
2009-12-28	2249.97	2328.14	2249.97	2320.73	000	2320.73
2009-12-21	2220.99	2252.43	2215.41	2249.35	000	2249.35
2009-12-14	2178.05	2241.64	2178.05	2215.45	000	2215.45
2009-12-07	2174.47	2194.34	2138.39	2177.63	000	2177.63
2009-11-30	2188.99	2238.91	2143.46	2174.47	000	2174.47
2009-11-23	2231.50	2278.13	2110.02	2188.58	000	2188.58
2009-11-16	2249.93	2299.52	2207.45	2231.50	000	2231.50
2009-11-09	2230.52	2291.18	2209.65	2233.43	000	2233.43
2009-11-02	2114.65	2260.67	2114.65	2222.81	000	2222.81
2009-10-26	2299.84	2343.29	2099.89	2115.76	000	2115.76
2009-10-19	2205.65	2315.61	2205.20	2295.88	000	2295.88
2009-10-13	2175.51	2228.95	2173.73	2207.28	000	2207.28
2009-10-05	2025.83	2179.65	2025.83	2169.04	000	2169.04
2009-09-28	2014.05	2092.37	1999.30	2024.80	000	2024.80
2009-09-21	2004.75	2061.77	1967.04	2015.83	000	2015.83
2009-09-14	1895.14	2035.74	1895.14	2007.60	000	2007.60
2009-09-07	1799.41	1916.69	1792.14	1900.18	000	1900.18
2009-08-31	1797.02	1798.87	1731.48	1779.25	000	1779.25
2009-08-24	1801.75	1815.93	1750.82	1797.02	000	1797.02
2009-08-18	1721.79	1811.88	1708.59	1797.33	000	1797.33
2009-08-10	1799.53	1804.17	1755.29	1761.61	000	1761.61
2009-08-03	1723.11	1816.56	1723.11	1799.53	000	1799.53
2009-07-27	1677.17	1739.53	1638.78	1719.87	000	1719.87
2009-07-20	1624.51	1689.86	1618.24	1675.10	000	1675.10
2009-07-13	1477.05	1640.47	1477.05	1622.67	000	1622.67
2009-07-06	1558.96	1565.06	1446.00	1477.84	000	1477.84
2009-06-29	1579.37	1632.56	1557.87	1579.12	000	1579.12
2009-06-22	1558.33	1590.82	1493.01	1579.99	000	1579.99
2009-06-16	1646.81	1647.68	1527.78	1559.46	000	1559.46
2009-06-08	1611.80	1696.44	1602.37	1654.56	000	1654.56
2009-06-01	1589.47	1685.21	1589.47	1638.10	000	1638.10
2009-05-26	1553.00	1607.76	1553.00	1587.21	000	1587.21
2009-05-18	1459.96	1597.83	1459.96	1562.40	000	1562.40
2009-05-11	1498.63	1547.09	1426.75	1438.64	000	1438.64
2009-05-04	1276.38	1500.06	1275.25	1500.06	000	1500.06
2009-04-27	1256.62	1293.06	1234.31	1275.25	000	1275.25
2009-04-20	1257.64	1268.17	1180.48	1259.23	000	1259.23
2009-04-13	1166.24	1264.03	1166.24	1258.47	000	1258.47
2009-04-06	1188.16	1192.18	1140.61	1163.10	000	1163.10
2009-03-30	1161.91	1196.97	1109.23	1196.97	000	1196.97
2009-03-23	1073.76	1173.01	1073.76	1165.27	000	1165.27
2009-03-16	1044.29	1095.17	1027.88	1069.53	000	1069.53
2009-03-09	965.02	1046.69	952.44	1043.33	000	1043.33
2009-03-02	1016.42	1016.42	914.07	965.02	000	965.02
2009-02-23	1047.70	1051.23	991.93	1019.29	000	1019.29
2009-02-16	1137.03	1137.03	1025.28	1048.63	000	1048.63
2009-02-09	1144.08	1166.50	1080.56	1134.89	000	1134.89
2009-02-02	1070.41	1152.15	1051.50	1143.82	000	1143.82
2009-01-26	1066.66	1116.49	1055.49	1077.09	000	1077.09
2009-01-19	1098.25	1108.45	1026.50	1066.51	000	1066.51
2009-01-12	1177.91	1177.91	1058.49	1097.96	000	1097.96
2009-01-05	1143.76	1215.52	1136.10	1179.55	000	1179.55
2008-12-29	1074.45	1143.33	1069.88	1143.33	000	1143.33
2008-12-22	1095.76	1104.38	1037.26	1058.57	000	1058.57
2008-12-15	1099.08	1161.56	1086.02	1095.93	000	1095.93
2008-12-09	1015.18	1103.30	1015.18	1098.20	000	1098.20
2008-12-01	993.99	1005.64	919.28	1005.34	000	1005.34
2008-11-24	829.74	994.77	829.74	993.99	000	993.99
2008-11-17	1022.81	1022.81	821.82	828.99	000	828.99
2008-11-10	1101.54	1138.79	965.02	1022.81	000	1022.81
2008-11-03	1014.60	1136.48	1011.88	1096.60	000	1096.60
2008-10-27	890.27	1028.73	819.36	1010.79	000	1010.79
2008-10-20	1213.03	1236.71	858.55	890.27	000	890.27
2008-10-14	1267.07	1392.76	1141.02	1216.02	000	1216.02
2008-10-06	1508.59	1508.59	1157.75	1215.99	000	1215.99
2008-09-29	1686.03	1686.03	1500.68	1512.71	000	1512.71
2008-09-22	1657.70	1751.62	1651.63	1692.40	000	1692.40
2008-09-15	1643.66	1662.52	1433.32	1662.52	000	1662.52
2008-09-08	1682.69	1709.19	1573.32	1647.65	000	1647.65
2008-09-01	1777.35	1793.89	1652.00	1678.74	000	1678.74
2008-08-25	1761.17	1788.96	1738.89	1777.14	000	1777.14
2008-08-19	1733.87	1760.98	1713.70	1760.98	000	1760.98
2008-08-11	1777.06	1777.73	1686.24	1733.79	000	1733.79
2008-08-04	1877.54	1879.30	1761.40	1776.66	000	1776.66
2008-07-28	1910.64	1956.22	1879.50	1884.06	000	1884.06
2008-07-21	1912.56	1982.50	1890.49	1910.23	000	1910.23
2008-07-14	1910.22	1929.65	1865.61	1907.11	000	1907.11
2008-07-07	2004.30	2024.70	1890.32	1906.52	000	1906.52
2008-06-30	2095.79	2115.08	1987.86	2006.44	000	2006.44
2008-06-23	2070.79	2103.84	2062.26	2093.01	000	2093.01
2008-06-17	2070.13	2078.31	2026.77	2066.28	000	2066.28
2008-06-09	2180.36	2183.62	2046.25	2066.44	000	2066.44
2008-06-02	2204.43	2211.43	2134.92	2179.72	000	2179.72
2008-05-26	2235.10	2239.38	2197.32	2205.72	000	2205.72
2008-05-19	2141.91	2257.25	2140.02	2235.33	000	2235.33
2008-05-12	2113.64	2138.63	2083.92	2137.01	000	2137.01
2008-05-05	2110.22	2128.72	2083.03	2114.44	000	2114.44
2008-04-28	2101.97	2124.31	2069.29	2107.63	000	2107.63
2008-04-21	2186.74	2204.32	2095.38	2101.40	000	2101.40
2008-04-14	2115.89	2191.11	2103.43	2186.47	000	2186.47
2008-04-07	2152.29	2169.79	2111.62	2115.12	000	2115.12
2008-03-31	2089.86	2160.13	2084.19	2152.03	000	2152.03
2008-03-25	2021.44	2095.24	2021.44	2089.71	000	2089.71
2008-03-17	2115.94	2115.94	2010.31	2014.06	000	2014.06
2008-03-10	2129.84	2149.91	2095.34	2117.10	000	2117.10
2008-03-03	2162.20	2188.60	2121.27	2129.84	000	2129.84
2008-02-25	2092.22	2199.12	2091.15	2162.20	000	2162.20
2008-02-19	2061.11	2097.83	2047.63	2088.36	000	2088.36
2008-02-11	1992.83	2060.02	1980.70	2039.09	000	2039.09
2008-02-04	2047.27	2084.55	1987.21	1992.62	000	1992.62
2008-01-28	1981.15	2046.46	1964.39	2045.14	000	2045.14
2008-01-21	1996.48	2009.02	1861.12	1982.73	000	1982.73
2008-01-14	2083.52	2132.38	1973.02	2002.46	000	2002.46
2008-01-07	2128.94	2148.01	2068.71	2082.93	000	2082.93
2008-01-02	2162.18	2163.98	2114.72	2128.94	000	2128.94
2007-12-26	2145.54	2183.03	2145.54	2151.73	000	2151.73
2007-12-17	2184.49	2184.49	2097.05	2145.25	000	2145.25
2007-12-10	2241.35	2265.13	2178.32	2184.49	000	2184.49
2007-12-03	2207.80	2255.59	2184.49	2238.86	000	2238.86
2007-11-26	2213.99	2256.43	2159.28	2207.16	000	2207.16
2007-11-19	2280.06	2282.18	2193.66	2212.04	000	2212.04
2007-11-12	2308.88	2337.62	2261.06	2281.16	000	2281.16
2007-11-05	2336.76	2336.76	2257.41	2314.23	000	2314.23
2007-10-29	2336.09	2354.73	2305.70	2336.70	000	2336.70
2007-10-22	2232.65	2328.65	2201.51	2327.15	000	2327.15
2007-10-15	2262.11	2271.28	2221.20	2236.87	000	2236.87
2007-10-08	2277.32	2298.70	2226.33	2262.11	000	2262.11
2007-10-01	2187.96	2286.74	2187.96	2277.75	000	2277.75
2007-09-24	2122.37	2198.25	2122.37	2187.97	000	2187.97
2007-09-17	2049.28	2142.22	2025.31	2121.71	000	2121.71
2007-09-10	2044.15	2052.90	2002.03	2048.91	000	2048.91
2007-09-03	2062.08	2085.50	2033.49	2041.04	000	2041.04
2007-08-27	2081.45	2083.99	1980.73	2062.08	000	2062.08
2007-08-21	1932.91	2081.57	1932.91	2081.45	000	2081.45
2007-08-13	2053.37	2097.36	1751.75	1929.12	000	1929.12
2007-08-06	2146.77	2171.84	2031.08	2053.13	000	2053.13
2007-07-30	2153.24	2221.75	2147.19	2148.42	000	2148.42
2007-07-23	2277.47	2303.43	2132.69	2149.89	000	2149.89
2007-07-16	2288.06	2290.19	2237.71	2277.47	000	2277.47
2007-07-10	2249.01	2289.17	2249.01	2287.82	000	2287.82
2007-07-02	2195.64	2263.27	2195.48	2249.01	000	2249.01
2007-06-25	2226.53	2234.75	2185.59	2190.87	000	2190.87
2007-06-19	2216.58	2249.32	2214.28	2229.90	000	2229.90
2007-06-11	2170.18	2221.32	2134.98	2216.58	000	2216.58
2007-06-04	2248.31	2248.31	2152.78	2169.28	000	2169.28
2007-05-28	2170.56	2256.29	2170.56	2249.36	000	2249.36
2007-05-21	2188.94	2223.70	2162.98	2172.35	000	2172.35
2007-05-14	2128.92	2186.39	2120.42	2186.39	000	2186.39
2007-05-07	2163.73	2163.73	2097.72	2128.25	000	2128.25
2007-04-30	2198.03	2201.04	2137.78	2163.73	000	2163.73
2007-04-23	2217.57	2223.44	2170.63	2197.77	000	2197.77
2007-04-16	2213.88	2234.56	2181.49	2216.60	000	2216.60
2007-04-09	2126.55	2214.96	2124.43	2212.98	000	2212.98
2007-04-03	2104.27	2127.48	2104.27	2127.48	000	2127.48
2007-03-26	2085.51	2102.80	2053.41	2102.78	000	2102.78
2007-03-19	1987.06	2092.93	1987.06	2085.51	000	2085.51
2007-03-12	2036.46	2068.18	1957.26	1985.79	000	1985.79
2007-03-05	1984.27	2055.63	1905.92	2036.46	000	2036.46
2007-02-26	2206.67	2222.11	1975.97	1997.64	000	1997.64
2007-02-19	2147.06	2225.56	2145.49	2202.45	000	2202.45
2007-02-12	2100.55	2150.41	2086.66	2145.49	000	2145.49
2007-02-05	2081.27	2127.82	2068.42	2100.24	000	2100.24
2007-01-29	2039.46	2093.42	2019.93	2081.27	000	2081.27
2007-01-22	2037.97	2073.03	2034.46	2039.46	000	2039.46
2007-01-15	2070.36	2083.95	2023.17	2037.32	000	2037.32
2007-01-08	2069.58	2080.97	2010.24	2072.62	000	2072.62
2007-01-02	2087.85	2148.21	2043.12	2063.88	000	2063.88
2006-12-26	2058.09	2097.33	2049.72	2090.46	000	2090.46
2006-12-18	2052.94	2064.69	2015.35	2057.51	000	2057.51
2006-12-11	1969.55	2070.14	1962.82	2049.65	000	2049.65
2006-12-04	1930.63	1987.58	1930.48	1969.55	000	1969.55
2006-11-27	1943.92	1972.42	1887.73	1929.46	000	1929.46
2006-11-20	1886.84	1943.63	1886.84	1943.63	000	1943.63
2006-11-13	1885.55	1927.12	1861.42	1886.92	000	1886.92
2006-11-07	1846.83	1908.02	1836.66	1885.55	000	1885.55
2006-10-30	1784.89	1843.31	1766.45	1841.96	000	1841.96
2006-10-23	1701.60	1790.04	1691.90	1784.60	000	1784.60
2006-10-17	1679.31	1708.11	1667.88	1701.60	000	1701.60
2006-10-09	1646.22	1671.81	1620.38	1664.57	000	1664.57
2006-10-02	1638.05	1654.96	1621.07	1644.93	000	1644.93
2006-09-25	1633.73	1660.35	1600.76	1637.27	000	1637.27
2006-09-18	1630.05	1672.43	1629.24	1638.45	000	1638.45
2006-09-11	1632.04	1639.48	1580.86	1627.75	000	1627.75
2006-09-04	1670.08	1682.86	1632.68	1632.68	000	1632.68
2006-08-28	1676.81	1682.42	1657.20	1677.85	000	1677.85
2006-08-22	1655.87	1680.53	1642.75	1676.81	000	1676.81
2006-08-14	1619.65	1656.59	1584.59	1655.87	000	1655.87
2006-08-07	1680.03	1683.47	1612.88	1618.88	000	1618.88
2006-07-31	1689.65	1719.77	1678.56	1683.90	000	1683.90
2006-07-24	1621.11	1698.00	1621.11	1689.65	000	1689.65
2006-07-17	1654.05	1671.19	1587.76	1620.45	000	1620.45
2006-07-10	1704.68	1725.71	1632.05	1654.46	000	1654.46
2006-07-03	1722.24	1730.77	1670.00	1704.68	000	1704.68
2006-06-26	1604.82	1719.15	1595.29	1711.09	000	1711.09
2006-06-20	1568.33	1601.68	1547.63	1589.12	000	1589.12
2006-06-12	1584.39	1584.39	1486.56	1578.49	000	1578.49
2006-06-05	1694.01	1703.86	1551.51	1584.39	000	1584.39
2006-05-29	1679.34	1708.74	1634.45	1693.50	000	1693.50
2006-05-22	1655.72	1677.86	1537.53	1677.86	000	1677.86
2006-05-15	1778.90	1802.10	1626.17	1655.51	000	1655.51
2006-05-08	1895.23	1905.19	1801.60	1806.68	000	1806.68
2006-05-02	1911.26	1921.61	1841.82	1894.48	000	1894.48
2006-04-24	1916.57	1952.93	1868.47	1908.61	000	1908.61
2006-04-17	1859.25	1924.80	1859.25	1918.73	000	1918.73
2006-04-10	1830.62	1861.19	1828.17	1850.11	000	1850.11
2006-04-03	1803.14	1871.67	1798.69	1830.62	000	1830.62
2006-03-27	1795.11	1832.90	1795.11	1800.58	000	1800.58
2006-03-20	1810.63	1829.37	1782.50	1794.12	000	1794.12
2006-03-13	1762.56	1824.04	1757.34	1810.63	000	1810.63
2006-03-06	1825.60	1850.62	1742.74	1762.56	000	1762.56
2006-02-27	1728.75	1824.58	1704.30	1823.56	000	1823.56
2006-02-20	1699.49	1743.59	1699.49	1726.65	000	1726.65
2006-02-13	1695.48	1705.83	1648.17	1699.49	000	1699.49
2006-02-06	1704.12	1731.27	1676.15	1695.48	000	1695.48
2006-01-30	1755.55	1794.96	1691.09	1703.33	000	1703.33
2006-01-23	1710.68	1751.07	1681.76	1739.83	000	1739.83
2006-01-16	1646.52	1719.96	1641.90	1701.88	000	1701.88
2006-01-09	1616.81	1659.17	1604.28	1645.24	000	1645.24
2006-01-02	1545.14	1623.68	1542.62	1616.29	000	1616.29
2005-12-26	1529.67	1564.00	1524.74	1543.31	000	1543.31
2005-12-19	1524.50	1531.62	1487.17	1529.12	000	1529.12
2005-12-12	1538.84	1557.89	1502.89	1524.50	000	1524.50
2005-12-05	1545.34	1580.30	1521.92	1535.28	000	1535.28
2005-11-28	1629.63	1630.57	1516.36	1543.68	000	1543.68
2005-11-21	1607.67	1641.61	1601.52	1629.63	000	1629.63
2005-11-14	1591.95	1615.66	1553.44	1603.75	000	1603.75
2005-11-07	1671.42	1674.31	1566.66	1592.51	000	1592.51
2005-10-31	1604.79	1690.40	1601.84	1672.01	000	1672.01
2005-10-24	1594.21	1632.22	1573.39	1602.63	000	1602.63
2005-10-17	1603.71	1616.93	1556.26	1593.11	000	1593.11
2005-10-11	1661.12	1661.12	1556.77	1603.71	000	1603.71
2005-10-03	1698.23	1738.44	1608.32	1655.90	000	1655.90
2005-09-26	1659.63	1725.81	1652.60	1694.83	000	1694.83
2005-09-19	1638.60	1665.78	1635.16	1658.84	000	1658.84
2005-09-12	1611.47	1643.80	1581.17	1628.13	000	1628.13
2005-09-05	1593.47	1625.53	1592.98	1611.47	000	1611.47
2005-08-29	1568.22	1624.33	1567.39	1592.68	000	1592.68
2005-08-22	1495.42	1579.89	1495.42	1564.76	000	1564.76
2005-08-16	1480.53	1501.57	1466.38	1495.42	000	1495.42
2005-08-08	1520.50	1530.32	1467.88	1479.33	000	1479.33
2005-08-01	1517.30	1541.45	1503.10	1517.90	000	1517.90
2005-07-25	1484.37	1521.65	1447.15	1507.59	000	1507.59
2005-07-18	1462.94	1504.38	1460.43	1481.79	000	1481.79
2005-07-11	1386.77	1478.21	1386.77	1462.94	000	1462.94
2005-07-04	1361.84	1409.73	1343.26	1386.77	000	1386.77
2005-06-27	1443.95	1444.78	1340.09	1361.32	000	1361.32
2005-06-21	1443.99	1471.50	1423.67	1444.61	000	1444.61
2005-06-13	1435.73	1464.62	1416.44	1443.99	000	1443.99
2005-06-06	1507.65	1509.43	1432.68	1435.30	000	1435.30
2005-05-30	1460.72	1541.31	1460.72	1506.12	000	1506.12
2005-05-23	1435.74	1461.61	1435.74	1460.72	000	1460.72
2005-05-16	1440.66	1477.70	1434.98	1435.08	000	1435.08
2005-05-09	1429.37	1464.25	1367.23	1439.61	000	1439.61
2005-05-02	1349.09	1458.57	1349.09	1429.37	000	1429.37
2005-04-25	1354.68	1377.70	1322.58	1348.35	000	1348.35
2005-04-18	1290.62	1359.81	1290.62	1354.68	000	1354.68
2005-04-11	1415.33	1418.20	1265.97	1276.48	000	1276.48
2005-04-04	1424.97	1427.68	1382.89	1415.33	000	1415.33
2005-03-28	1363.79	1433.36	1325.09	1424.31	000	1424.31
2005-03-21	1458.35	1458.35	1357.92	1364.28	000	1364.28
2005-03-14	1437.17	1471.05	1367.45	1458.19	000	1458.19
2005-03-07	1581.17	1613.86	1419.48	1435.95	000	1435.95
2005-02-28	1603.47	1619.26	1548.73	1581.36	000	1581.36
2005-02-21	1556.78	1607.47	1510.92	1600.32	000	1600.32
