@relation TimeSeriesData
@attribute date date "dd/MM/yyyy"
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute adjClose numeric

@data
'03/12/2012', 57479.00, 61322.00, 57129.00, 60952.00, 3604200, 60952.00
'01/11/2012', 57065.00, 59561.00, 55126.00, 57475.00, 3530800, 57475.00
'01/10/2012', 59171.00, 60412.00, 56581.00, 57068.00, 2956500, 57068.00
'03/09/2012', 57065.00, 63428.00, 56203.00, 59176.00, 3917500, 59176.00
'01/08/2012', 56091.00, 60209.00, 55239.00, 57061.00, 3536000, 57061.00
'02/07/2012', 54355.00, 57466.00, 52213.00, 56097.00, 2855600, 56097.00
'01/06/2012', 54488.00, 57611.00, 52271.00, 54355.00, 3333900, 54355.00
'02/05/2012', 61820.00, 62783.00, 53028.00, 54490.00, 3723500, 54490.00
'02/04/2012', 64515.00, 65593.00, 60897.00, 61820.00, 2811200, 61820.00
'01/03/2012', 65812.00, 68970.00, 64096.00, 64511.00, 2670200, 64511.00
'01/02/2012', 63085.00, 66662.00, 63085.00, 65812.00, 2961100, 65812.00
'02/01/2012', 56755.00, 63805.00, 56649.00, 63072.00, 2788400, 63072.00
'01/12/2011', 56876.00, 59576.00, 55298.00, 56754.00, 2552300, 56754.00
'01/11/2011', 58300.00, 59616.00, 54537.00, 56875.00, 2684900, 56875.00
'03/10/2011', 52319.00, 59901.00, 49433.00, 58338.00, 2805400, 58338.00
'01/09/2011', 56498.00, 58589.00, 51897.00, 52324.00, 2749400, 52324.00
'01/08/2011', 58823.00, 59542.00, 47793.00, 56495.00, 3270700, 56495.00
'01/07/2011', 62404.00, 63891.00, 58009.00, 58823.00, 2099100, 58823.00
'01/06/2011', 64616.00, 64979.00, 60489.00, 62404.00, 1978800, 62404.00
'02/05/2011', 66119.00, 66500.00, 61659.00, 64620.00, 2308500, 64620.00
'01/04/2011', 68588.00, 70108.00, 65105.00, 66133.00, 1970800, 66133.00
'01/03/2011', 67381.00, 68606.00, 65463.00, 68587.00, 2289900, 68587.00
'01/02/2011', 66575.00, 68226.00, 64016.00, 67383.00, 2565200, 67383.00
'03/01/2011', 69310.00, 71924.00, 65898.00, 66575.00, 2206500, 66575.00
'01/12/2010', 67731.00, 70589.00, 66948.00, 69305.00, 1386000, 69305.00
'01/11/2010', 70686.00, 73103.00, 67103.00, 67705.00, 1640700, 67705.00
'01/10/2010', 69438.00, 72140.00, 68847.00, 70673.00, 2531700, 70673.00
'01/09/2010', 65154.00, 69737.00, 65154.00, 69430.00, 2204900, 69430.00
'02/08/2010', 67524.00, 68754.00, 63804.00, 65145.00, 1892700, 65145.00
'01/07/2010', 60935.00, 67608.00, 60056.00, 67515.00, 1755500, 67515.00
'01/06/2010', 63033.00, 65831.00, 60936.00, 60936.00, 1834900, 60936.00
'03/05/2010', 67534.00, 67969.00, 57634.00, 63047.00, 2552600, 63047.00
'01/04/2010', 70375.00, 71989.00, 65914.00, 67530.00, 1820700, 67530.00
'01/03/2010', 66511.00, 70486.00, 66511.00, 70372.00, 1717100, 70372.00
'01/02/2010', 65402.00, 68120.00, 61341.00, 66503.00, 1601500, 66503.00
'04/01/2010', 68587.00, 71068.00, 64541.00, 65402.00, 1825700, 65402.00
'01/12/2009', 67051.00, 69785.00, 65925.00, 68588.00, 1351900, 68588.00
'03/11/2009', 61539.00, 68060.00, 60724.00, 67044.00, 1746000, 67044.00
'01/10/2009', 61519.00, 67530.00, 59678.00, 61546.00, 1711400, 61546.00
'01/09/2009', 56489.00, 62017.00, 55339.00, 61518.00, 1346200, 61518.00
'03/08/2009', 54766.00, 58634.00, 54766.00, 56489.00, 1401700, 56489.00
'01/07/2009', 51464.00, 55083.00, 48262.00, 54766.00, 1394600, 54766.00
'01/06/2009', 53202.00, 54955.00, 49130.00, 51465.00, 1512700, 51465.00
'04/05/2009', 47290.00, 53806.00, 47290.00, 53198.00, 1904000, 53198.00
'01/04/2009', 40918.00, 48126.00, 40256.00, 47290.00, 1834300, 47290.00
'02/03/2009', 38180.00, 42680.00, 35722.00, 40926.00, 1678500, 40926.00
'02/02/2009', 39296.00, 43441.00, 37324.00, 38183.00, 1762400, 38183.00
'02/01/2009', 37550.00, 42525.00, 36744.00, 39301.00, 1665500, 39301.00
'01/12/2008', 36596.00, 40498.00, 33798.00, 37550.00, 1700700, 37550.00
'03/11/2008', 37261.00, 41003.00, 31081.00, 36596.00, 1842100, 36596.00
'01/10/2008', 49538.00, 49834.00, 29435.00, 37257.00, 2106000, 37257.00
'01/09/2008', 55665.00, 55665.00, 43766.00, 49541.00, 1681400, 49541.00
'01/08/2008', 59505.00, 59505.00, 52345.00, 55680.00, 1139700, 55680.00
'01/07/2008', 65018.00, 65018.00, 56418.00, 59505.00, 1332700, 59505.00
'02/06/2008', 72593.00, 72593.00, 63689.00, 65018.00, 1214100, 65018.00
'02/05/2008', 67869.00, 73920.00, 67865.00, 72593.00, 1381700, 72593.00
'01/04/2008', 60965.00, 68038.00, 60965.00, 67868.00, 1072500, 67868.00
'03/03/2008', 63496.00, 65045.00, 57824.00, 60968.00, 2527600, 60968.00
'01/02/2008', 59491.00, 66005.00, 58030.00, 63489.00, 3569100, 63489.00
'02/01/2008', 63885.00, 63906.00, 53011.00, 59490.00, 3865000, 59490.00
'03/12/2007', 63018.00, 66529.00, 59414.00, 63886.00, 2325400, 63886.00
'01/11/2007', 65317.00, 65317.00, 58096.00, 63006.00, 6134900, 63006.00
'01/10/2007', 60465.00, 65949.00, 59473.00, 65318.00, 6876900, 65318.00
'03/09/2007', 54641.00, 61054.00, 52321.00, 60465.00, 5882100, 60465.00
'01/08/2007', 54170.00, 55616.00, 44938.00, 54637.00, 52098100, 54637.00
'02/07/2007', 54396.00, 58293.00, 52627.00, 54183.00, 46980800, 54183.00
'01/06/2007', 52271.00, 55003.00, 50885.00, 54392.00, 104675300, 54392.00
'02/05/2007', 48955.00, 52877.00, 48953.00, 52268.00, 110745900, 52268.00
'02/04/2007', 45805.00, 49856.00, 45225.00, 48956.00, 147218700, 48956.00
'01/03/2007', 43886.00, 45950.00, 41117.00, 45805.00, 137422200, 45805.00
'01/02/2007', 44642.00, 46752.00, 42571.00, 43892.00, 132611800, 43892.00
'02/01/2007', 44476.00, 45388.00, 41266.00, 44642.00, 102016600, 44642.00
'01/12/2006', 41930.00, 44675.00, 41192.00, 44474.00, 103090100, 44474.00
'01/11/2006', 39279.00, 42308.00, 39279.00, 41932.00, 121910300, 41932.00
'02/10/2006', 36450.00, 39843.00, 36438.00, 39263.00, 121889800, 39263.00
'01/09/2006', 36232.00, 37739.00, 34127.00, 36449.00, 126016700, 36449.00
'01/08/2006', 37077.00, 38172.00, 35123.00, 36232.00, 6271100, 36232.00
'03/07/2006', 36629.00, 37601.00, 34591.00, 37077.00, 0, 37077.00
'01/06/2006', 36531.00, 38437.00, 32057.00, 36631.00, 0, 36631.00
'02/05/2006', 40365.00, 42062.00, 34911.00, 36530.00, 0, 36530.00
'03/04/2006', 37952.00, 40425.00, 37816.00, 40363.00, 0, 40363.00
'01/03/2006', 38610.00, 39395.00, 36085.00, 37952.00, 0, 37952.00
'01/02/2006', 38382.00, 38978.00, 35891.00, 38610.00, 0, 38610.00
'02/01/2006', 33462.00, 38804.00, 32860.00, 38383.00, 0, 38383.00
'01/12/2005', 31921.00, 33837.00, 31921.00, 33456.00, 0, 33456.00
'01/11/2005', 30194.00, 32350.00, 29948.00, 31917.00, 0, 31917.00
'03/10/2005', 31582.00, 32052.00, 28161.00, 30194.00, 0, 30194.00
'01/09/2005', 28044.00, 31584.00, 27799.00, 31584.00, 0, 31584.00
'01/08/2005', 26042.00, 28072.00, 25734.00, 28045.00, 0, 28045.00
'01/07/2005', 25051.00, 26306.00, 24192.00, 26042.00, 0, 26042.00
'01/06/2005', 25209.00, 26755.00, 24224.00, 25051.00, 0, 25051.00
'02/05/2005', 24847.00, 25808.00, 23680.00, 25207.00, 0, 25207.00
'01/04/2005', 26612.00, 27178.00, 24154.00, 24844.00, 0, 24844.00
'01/03/2005', 28135.00, 29584.00, 25761.00, 26611.00, 0, 26611.00
'01/02/2005', 24392.00, 28778.00, 24073.00, 28139.00, 0, 28139.00
'03/01/2005', 26193.00, 26492.00, 23534.00, 24351.00, 0, 24351.00
'01/12/2004', 25129.00, 26270.00, 24452.00, 26196.00, 0, 26196.00
'01/11/2004', 23050.00, 25160.00, 22941.00, 25128.00, 0, 25128.00
'01/10/2004', 23246.00, 24362.00, 22390.00, 23052.00, 0, 23052.00
'01/09/2004', 22803.00, 23485.00, 21739.00, 23245.00, 0, 23245.00
'02/08/2004', 22342.00, 23381.00, 21178.00, 22803.00, 0, 22803.00
'01/07/2004', 21152.00, 22676.00, 20821.00, 22337.00, 0, 22337.00
'01/06/2004', 19545.00, 21183.00, 19177.00, 21149.00, 0, 21149.00
'03/05/2004', 19622.00, 20342.00, 17601.00, 19545.00, 0, 19545.00
'01/04/2004', 22142.00, 23260.00, 19508.00, 19607.00, 0, 19607.00
'01/03/2004', 21761.00, 23373.00, 20756.00, 22142.00, 0, 22142.00
'02/02/2004', 21842.00, 23374.00, 20092.00, 21755.00, 0, 21755.00
'02/01/2004', 22233.00, 24518.00, 21649.00, 21851.00, 0, 21851.00
'01/12/2003', 20184.00, 22310.00, 20184.00, 22236.00, 0, 22236.00
'03/11/2003', 17983.00, 20188.00, 17983.00, 20184.00, 0, 20184.00
'01/10/2003', 16010.00, 18660.00, 16010.00, 17982.00, 0, 17982.00
'01/09/2003', 15174.00, 17104.00, 15075.00, 16011.00, 0, 16011.00
'01/08/2003', 13579.00, 15252.00, 12757.00, 15174.00, 0, 15174.00
'01/07/2003', 12967.00, 13947.00, 12893.00, 13572.00, 0, 13572.00
'02/06/2003', 13441.00, 14072.00, 12895.00, 12973.00, 0, 12973.00
'05/05/2003', 12829.00, 13565.00, 12576.00, 13422.00, 0, 13422.00
'01/04/2003', 11283.00, 12820.00, 11283.00, 12557.00, 0, 12557.00
'05/03/2003', 10263.00, 11421.00, 10104.00, 11274.00, 0, 11274.00
'03/02/2003', 10943.00, 11067.00, 9968.00, 10281.00, 0, 10281.00
'02/01/2003', 11291.00, 12350.00, 10457.00, 10941.00, 0, 10941.00
'02/12/2002', 10517.00, 11648.00, 10307.00, 11268.00, 0, 11268.00
'01/11/2002', 10172.00, 10519.00, 9569.00, 10509.00, 0, 10509.00
'01/10/2002', 8642.00, 10598.00, 8225.00, 10168.00, 0, 10168.00
'02/09/2002', 10383.00, 10477.00, 8352.00, 8623.00, 0, 8623.00
'01/08/2002', 9782.00, 10763.00, 9017.00, 10382.00, 0, 10382.00
'01/07/2002', 11138.00, 11173.00, 9155.00, 9763.00, 13364500, 9763.00
'03/06/2002', 12859.00, 12919.00, 10247.00, 11139.00, 0, 11139.00
'02/05/2002', 13088.00, 13090.00, 11943.00, 12861.00, 0, 12861.00
'01/04/2002', 13256.00, 13872.00, 13032.00, 13085.00, 0, 13085.00
'01/03/2002', 14047.00, 14495.00, 13183.00, 13255.00, 0, 13255.00
'04/02/2002', 12648.00, 14251.00, 12415.00, 14033.00, 0, 14033.00
'02/01/2002', 13586.00, 14413.00, 12301.00, 12721.00, 0, 12721.00
'03/12/2001', 12914.00, 13969.00, 12809.00, 13578.00, 0, 13578.00
'01/11/2001', 11362.00, 13791.00, 11177.00, 12932.00, 0, 12932.00
'01/10/2001', 10633.00, 11924.00, 9985.00, 11365.00, 0, 11365.00
'03/09/2001', 12849.00, 12947.00, 9533.00, 10636.00, 0, 10636.00
'01/08/2001', 13757.00, 14113.00, 12681.00, 12841.00, 0, 12841.00
'02/07/2001', 14579.00, 14771.00, 13361.00, 13754.00, 0, 13754.00
'01/06/2001', 14654.00, 15644.00, 14164.00, 14560.00, 0, 14560.00
'02/05/2001', 14877.00, 15304.00, 14056.00, 14650.00, 0, 14650.00
'02/04/2001', 14441.00, 15267.00, 13325.00, 14918.00, 0, 14918.00
'01/03/2001', 15891.00, 16813.00, 13761.00, 14438.00, 0, 14438.00
'01/02/2001', 17670.00, 17673.00, 15558.00, 15891.00, 0, 15891.00
'02/01/2001', 15242.00, 18023.00, 15174.00, 17673.00, 0, 17673.00
'01/12/2000', 13303.00, 15415.00, 13242.00, 15259.00, 0, 15259.00
'01/11/2000', 14858.00, 15191.00, 12969.00, 13287.00, 0, 13287.00
'02/10/2000', 15950.00, 16404.00, 13571.00, 14867.00, 0, 14867.00
'01/09/2000', 17360.00, 17716.00, 15657.00, 15928.00, 0, 15928.00
'01/08/2000', 16475.00, 17926.00, 16073.00, 17347.00, 0, 17347.00
'03/07/2000', 16747.00, 17795.00, 16390.00, 16455.00, 0, 16455.00
'01/06/2000', 14967.00, 17396.00, 14967.00, 16728.00, 0, 16728.00
'02/05/2000', 15596.00, 15944.00, 13556.00, 14957.00, 0, 14957.00
'03/04/2000', 17826.00, 17826.00, 14029.00, 15538.00, 0, 15538.00
'01/03/2000', 17668.00, 19047.00, 16922.00, 17820.00, 0, 17820.00
'01/02/2000', 16389.00, 18886.00, 16389.00, 17660.00, 0, 17660.00
'03/01/2000', 17098.00, 18099.00, 15350.00, 16388.00, 0, 16388.00
'01/12/1999', 13784.00, 17105.00, 13556.00, 17092.00, 0, 17092.00
'01/11/1999', 11701.00, 14054.00, 11685.00, 13779.00, 0, 13779.00
'01/10/1999', 11105.00, 11826.00, 10796.00, 11700.00, 0, 11700.00
'01/09/1999', 10583.00, 11735.00, 10583.00, 11106.00, 0, 11106.00
'02/08/1999', 10441.00, 10726.00, 9579.00, 10565.00, 0, 10565.00
'01/07/1999', 11634.00, 11996.00, 10345.00, 10442.00, 0, 10442.00
'01/06/1999', 11090.00, 12118.00, 10666.00, 11627.00, 0, 11627.00
'03/05/1999', 11351.00, 12589.00, 10563.00, 11090.00, 0, 11090.00
'05/04/1999', 10697.00, 11827.00, 10676.00, 11351.00, 0, 11351.00
'01/03/1999', 8912.00, 11101.00, 8912.00, 10696.00, 0, 10696.00
